Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,24.854356666666675,25.001044827586206,25.562182142857147,26.1179037037037,25.399473076923076,25.815223999999997,26.553662500000005,25.72199565217392,25.11308181818182,26.75702380952381,26.522659999999995,26.17537368421053,25.70247777777778,26.133935294117645,25.239287499999996,23.047106666666664,23.509964285714286,23.302215384615383,20.766991666666666,19.92089090909091,21.78913,21.218144444444444,20.20195,19.638757142857145,20.608150000000002,17.165300000000002,19.556900000000002,21.601200000000002,20.4768,20.4227
nonsuc,25.679646666666677,24.905013793103453,25.761389285714284,26.687259259259257,25.02576538461539,25.934604,27.898804166666668,27.891078260869566,26.314977272727276,27.290142857142854,27.41183,26.779036842105267,27.176416666666665,27.884047058823533,26.6763625,24.583666666666666,24.93202857142857,24.401315384615387,22.54579166666667,21.69709090909091,24.059019999999997,22.737244444444443,17.6971375,19.792900000000003,24.951400000000003,23.064420000000002,23.958950000000005,29.307000000000002,40.43925,31.125600000000002
nonsuc,23.84692666666666,23.23301724137931,23.96814285714286,23.712281481481476,22.605815384615383,24.36652,26.38886666666666,23.24513478260869,22.04088181818182,24.381047619047617,22.905434999999994,23.325852631578947,25.066883333333337,26.756305882352944,24.38964375,23.162573333333334,23.58806428571429,25.615653846153844,24.15648333333333,27.869972727272735,26.655910000000006,24.87906666666667,23.8126125,25.55312857142857,27.733166666666666,27.652840000000005,30.1495,31.270766666666663,25.231650000000002,31.125600000000002
nonsuc,23.06910333333332,21.7588724137931,23.337767857142854,22.97941851851852,21.50278846153846,22.881684,25.145395833333335,22.115186956521736,22.08443181818182,24.967095238095236,24.135044999999998,22.841578947368422,23.978577777777776,24.289094117647064,21.904156250000003,22.764693333333334,24.351157142857147,21.93553076923077,20.19655,21.277700000000003,22.056500000000003,20.576466666666665,22.314774999999997,25.427371428571433,24.570750000000004,22.57966,24.167475000000003,23.70896666666667,18.0409,9.201799999999999
nonsuc,22.549713333333326,21.437313793103446,23.447428571428567,22.782933333333336,21.605203846153845,23.756968000000008,25.821483333333333,22.176478260869565,22.418263636363637,24.850876190476193,21.884790000000002,22.441457894736846,26.079677777777775,25.009017647058826,22.549924999999998,21.900706666666668,22.996785714285714,18.91188461538462,21.258441666666663,24.92164545454545,21.63829,19.847966666666665,21.670474999999996,22.42618571428571,20.92516666666667,22.246460000000003,24.138225000000002,21.807100000000002,22.343400000000003,23.198400000000003
nonsuc,22.828176666666668,23.32697586206897,24.830028571428574,23.472377777777773,23.225080769230768,23.956156000000007,25.210820833333333,23.695252173913044,24.246777272727275,25.868038095238095,24.370955000000002,24.803768421052638,25.706255555555558,24.565523529411767,23.8929125,21.82218,22.667499999999997,20.521976923076924,18.5594,22.248536363636365,19.323790000000002,16.727333333333334,20.694650000000003,19.748157142857146,18.699250000000003,19.5285,25.928925,18.714100000000002,17.337699999999998,38.0689
nonsuc,25.295299999999994,24.62682413793103,25.260289285714283,24.70577037037037,24.207823076923077,25.801460000000006,25.82645833333334,25.65690869565217,24.99409090909091,23.27115714285714,23.999460000000003,27.073073684210527,25.31138888888889,25.637558823529417,27.455150000000003,25.084286666666667,23.44325,25.261415384615383,25.065208333333334,26.828636363636363,28.14885,27.23198888888889,26.446612500000004,24.78675714285714,24.325916666666668,25.650060000000003,32.527275,27.48,30.91275,42.5304
nonsuc,23.86641666666667,22.84607241379311,25.175385714285714,25.792566666666676,23.9018,25.837592000000004,27.230416666666667,26.20497391304348,24.57299090909091,24.830276190476194,26.368935,25.18118947368421,24.23145,24.633917647058823,26.29680625,23.29096666666667,23.576085714285714,23.89063846153846,23.94089166666667,20.121154545454548,22.74053,25.03765555555556,23.382775000000002,17.757042857142856,17.377866666666666,22.99472,20.935975,19.074133333333332,33.01815,48.5496
nonsuc,27.23591333333333,26.138165517241386,27.259332142857144,28.345029629629632,25.95872307692308,27.233420000000002,28.713508333333333,27.69272608695652,25.899668181818182,28.42118095238095,28.484770000000005,26.194199999999995,27.011233333333333,29.440029411764705,28.223043750000006,25.621613333333336,27.761971428571428,28.491284615384618,27.24128333333333,26.74129090909091,28.04866,27.440655555555555,26.4686375,27.3881,29.326083333333333,27.84384,29.346375000000002,32.970499999999994,30.7545,24.2481
nonsuc,38.081120000000006,42.18720344827587,39.636942857142856,41.81117037037038,40.35005384615384,40.635192,41.36023333333333,39.576165217391306,41.847336363636366,40.97607142857142,42.37816000000001,39.980799999999995,42.97854444444445,40.05751764705881,42.0379625,38.520853333333335,41.17474285714286,36.20776153846154,41.48225,36.93229090909091,39.80159999999999,36.9152,41.233875,40.0808,36.0888,43.35552,30.214800000000004,45.46963333333334,26.2152,62.7264
nonsuc,36.83789333333333,39.82281379310346,37.10176428571429,39.61532592592593,38.42171538461538,39.2201,38.957166666666666,38.06105217391304,39.61093636363638,36.41143809523809,40.29728,37.54283157894737,40.3536,36.45195882352942,40.481587499999996,37.015840000000004,40.66542857142857,36.95004615384615,38.04918333333333,39.049818181818175,38.783280000000005,40.54348888888889,36.383300000000006,40.9039,33.5688,40.0888,34.12975,44.73813333333334,37.266799999999996,38.0689
nonsuc,38.17177333333333,39.92125172413794,38.68845,39.07657777777778,39.09912307692308,39.203143999999995,39.92966666666667,39.689539130434774,39.54216363636365,38.74108095238095,40.255430000000004,37.73146315789474,40.60781111111112,39.34727058823529,40.078975,39.404439999999994,37.42891428571428,40.9034,39.644983333333336,40.71326363636364,38.93528,39.96275555555556,37.921475,39.84448571428572,38.167300000000004,44.40466000000001,40.69375,42.44676666666667,44.0747,37.5769
nonsuc,37.911926666666666,40.08844482758621,38.931200000000004,38.81590370370371,39.401900000000005,38.219272000000004,38.716,39.11593043478261,37.43002727272727,40.53076190476189,37.851420000000005,40.24606842105263,38.35977777777777,38.602717647058824,38.755199999999995,37.116173333333336,37.61387142857142,37.22783846153846,36.0228,37.654045454545454,36.175959999999996,38.432366666666674,36.617925,36.24784285714286,35.62713333333334,33.24254,31.73475,28.4763,23.198400000000003,18.6624
nonsuc,34.06448666666667,37.05046896551724,35.20004285714286,36.907022222222224,36.06569999999999,36.942292,35.65839999999999,36.03599130434783,36.13032727272727,34.502990476190476,36.32814,33.59760526315789,36.3912,34.08438235294118,36.532975,33.193353333333334,36.269485714285715,33.12765384615385,35.59375,33.978863636363634,33.00212,32.95958888888889,31.190125000000002,30.119914285714284,28.1912,26.906299999999998,24.469950000000004,28.5973,21.104100000000003,28.8369
nonsuc,36.44087,38.08065862068966,36.9123642857143,37.613762962962966,37.376276923076915,37.35576400000001,38.084066666666665,37.280343478260875,38.569086363636366,37.18118571428571,38.28703,36.378205263157895,37.81489444444445,35.609252941176464,37.393693750000004,37.08225999999999,37.65536428571429,36.80176923076923,36.39700833333334,37.02026363636364,33.57477,35.4925,33.560050000000004,35.10004285714286,32.06053333333334,35.558299999999996,33.572475000000004,35.63,33.7428,19.3248
suc,36.89144333333333,38.04120689655173,36.3532892857143,37.65337407407408,37.244988461538455,37.205560000000006,38.04179583333334,38.34532173913043,38.9284,37.622080952380955,39.281555,36.57508421052631,38.90913888888889,36.524076470588234,38.324293749999995,37.49711333333333,37.83556428571429,38.07156153846153,37.3046,37.77131818181818,35.69496,35.7368,34.4972625,38.7738,36.33025,39.7656,40.4244,48.01176666666667,42.620400000000004,34.214400000000005
suc,38.92664666666667,40.136417241379306,39.95687857142858,39.56778888888889,39.42338076923076,38.52836800000001,38.56814166666666,38.17175652173913,37.90715454545454,37.40870476190476,38.562050000000006,37.28376842105263,38.22022777777777,38.558447058823525,39.1815125,39.27837333333334,38.20960714285714,40.7022,40.94565833333333,40.64998181818182,41.03989,40.41457777777778,40.568525,39.71205714285714,39.36215,36.449040000000004,36.4122,28.734500000000008,28.4148,34.214400000000005
nonsuc,40.58394666666666,40.455103448275864,40.385571428571424,40.22832592592593,40.088876923076924,40.76410800000001,40.965691666666665,42.36851739130435,41.871413636363634,42.21093809523809,42.117595,41.66051578947369,41.87095555555556,41.67185882352941,41.2756,41.06532666666667,39.43602857142857,39.055099999999996,39.615833333333335,39.36388181818182,36.95337,36.700966666666666,35.56615,40.01108571428572,39.787200000000006,45.66555999999999,46.6415,44.495066666666666,46.45595,56.9448
nonsuc,42.001573333333326,42.294682758620695,42.85926428571428,42.949177777777784,42.67887692307692,43.509336000000005,43.18487916666666,43.23035652173913,42.82395909090909,42.057404761904756,42.00093,42.70538421052632,42.29785555555555,43.527723529411766,42.80762500000001,42.5975,41.11555,41.502307692307696,41.99035,43.08689999999999,41.38011,40.875922222222215,39.4322875,38.52675714285714,38.609700000000004,40.389160000000004,36.2994,36.0538,37.01405,51.876
nonsuc,42.75128333333332,42.45730344827586,43.17326785714285,42.814244444444455,42.55166923076923,43.334844000000004,43.23230833333334,42.816478260869566,42.15178181818181,42.11160952380952,42.391895,41.6114,41.731233333333336,42.30503529411765,42.57992500000001,42.35462,42.222057142857146,41.86507692307693,43.281274999999994,41.786836363636354,40.571220000000004,41.80295555555555,39.8539875,37.3712,38.704249999999995,39.72768,35.3886,31.5269,31.914450000000002,23.9337
nonsuc,42.723653333333324,43.51768965517241,43.59274285714286,43.22956666666667,43.06845769230768,43.26334800000001,42.633045833333334,42.9908652173913,41.85870909090909,41.71172380952382,42.556844999999996,41.56330526315789,41.91781666666666,42.798870588235296,42.953875,42.70680000000001,42.578392857142845,43.07301538461539,44.627675,42.66620909090909,43.38556000000001,43.42761111111111,41.86622500000001,40.90531428571428,41.6928,37.340860000000006,37.523900000000005,29.404800000000005,31.045,31.060800000000004
nonsuc,42.565253333333324,43.003465517241374,42.68605357142858,42.9069,42.506611538461534,43.41816800000001,42.141104166666665,42.55580434782609,41.70128636363636,41.08516666666668,40.90629,42.46709473684211,41.86031666666666,43.153417647058816,42.40937499999999,42.126,41.32994285714285,42.17616923076923,42.074675000000006,44.48221818181818,43.03923000000001,41.96564444444444,41.379025000000006,40.43282857142857,38.46455,37.340860000000006,35.3459,33.6469,31.22475,26.3088
nonsuc,42.33696999999999,42.297572413793105,41.99837142857143,41.79155185185186,42.51268076923077,43.119248000000006,42.59135,42.201478260869564,42.32890454545455,42.77630952380953,43.5831,43.076673684210526,41.732466666666674,42.31168823529411,43.119912500000005,42.75729333333333,43.88675714285715,43.41592307692308,41.34446666666667,40.95179090909091,42.68188000000001,42.69052222222222,44.377337499999996,41.65998571428572,42.794466666666665,42.037,46.557875,47.90976666666666,45.811949999999996,48.2328
nonsuc,41.54148333333334,41.59346206896552,41.373225000000005,40.99197777777778,40.941419230769235,41.603564000000006,41.2908125,43.08522173913043,42.14825,42.98305238095239,42.42477,42.61541052631579,41.346655555555564,42.78311176470589,42.556675,42.35409333333333,41.366285714285716,42.379015384615386,40.310383333333334,40.609300000000005,40.47613,41.08812222222221,39.4363875,43.18734285714286,45.032716666666666,46.909659999999995,46.617374999999996,45.81123333333334,45.980050000000006,51.69610000000001
nonsuc,40.32689000000001,39.8811,40.70756785714286,40.651833333333336,41.55557692307692,41.45163200000001,40.74261250000001,41.50731304347826,40.19880454545455,40.71212857142858,41.505939999999995,41.647494736842106,41.322877777777784,41.7045705882353,41.536474999999996,40.99974666666665,40.582800000000006,40.03779230769231,38.93385833333334,39.26708181818182,42.76736999999999,41.69226666666667,40.3173,42.004328571428566,39.455999999999996,38.90304,39.720600000000005,41.2992,56.0736,49.4208
nonsuc,39.77666333333334,40.323196551724145,40.685710714285726,39.77207407407406,39.97276153846154,40.15572800000001,39.92927500000001,39.974826086956526,39.94905909090909,40.69574285714286,38.77636,39.26305263157896,39.360033333333334,39.549652941176475,40.08441875,39.513106666666665,40.139835714285724,39.83781538461538,39.48455833333333,40.402,38.58835999999999,37.80893333333333,39.339887499999996,39.07614285714286,37.75900000000001,37.57248,35.964,29.407700000000002,30.3654,26.0928
nonsuc,37.436653333333325,38.36631724137931,38.13378214285715,38.450440740740746,38.989353846153854,38.314428,38.258300000000006,38.808830434782614,36.8696,38.47762380952381,36.485965,37.58486842105263,37.69995,38.33280588235294,38.829350000000005,36.99108666666667,36.93883571428571,38.309969230769234,36.75725833333333,38.85956363636364,36.29381000000001,37.961499999999994,35.849025,34.00464285714286,33.84225,31.9657,29.93925,34.7407,30.8779,37.3317
nonsuc,35.88209333333334,35.9614275862069,35.634821428571435,35.093718518518514,35.70033461538462,35.151328,35.912154166666674,36.40680434782609,35.656018181818176,36.465761904761905,36.019465,36.69595263157894,36.94861666666667,36.14005294117647,37.036075000000004,35.44962666666666,35.79212857142857,35.26725384615385,33.98124166666667,35.12229090909091,35.47410000000001,35.60676666666667,37.0503,35.98564285714286,39.25471666666667,38.83794,38.779424999999996,40.02356666666666,40.37835,33.798
nonsuc,34.31260666666667,34.554920689655184,33.84544285714286,33.84254444444445,33.33752307692307,32.906628,32.17133333333334,32.979308695652186,33.32032727272727,33.85237142857144,34.57294,35.02166842105264,35.11936666666666,35.71551764705882,34.669275,33.83001333333333,33.05101428571429,33.29668461538461,33.78385,35.310109090909094,36.321999999999996,37.791311111111106,39.4104,41.73874285714286,39.806400000000004,40.89026,35.9112,42.8896,38.9376,38.9376
